ID,Name,First Air Date,Overview,Popularity,Vote Average,Vote Count,Poster_URL,Backdrop_URL,Genres,Age_Rating,Keywords,Director
66614,La Belle Fille Masquée Poitrine,1/7/1990,"The eleventh entry in the Toei Fushigi Comedy Series.  Yuko Murikami stops by a shrine to pray for the new school year. Yuko accidentally breaks the bell and drops it on top of a turtle's head. Because she is the only person that stopped by the shrine in a long time, he grants her the power to become a superheroine, based on another ancient deity. It is her job to protect her neighborhood from the threats it faces. By yelling ""Cosmo Magic! Métamorphose!!"",  she transforms into the Masked Beauty Poitrine!",1.4122,8,2,https://image.tmdb.org/t/p/w500/2pxIl32GtXBHxZLwZtqbx2jYcoa.jpg,https://image.tmdb.org/t/p/w780/115UfyJT4rkXxTFzNISvN7K58Zi.jpg,"Action & Adventure, Comedy, Family, Kids",,"teen superhero, japanese girl hero, henshin heroes, magical girl, tokusatsu","Yoshio Urasawa, Takaharu Saeki, Shinji Murayama, Taro Sakamoto, Kaneharu Mitsumura, Naoki Iwahara, Jun Hikasa"
3917,Special Rescue Police Winspector,2/4/1990,"In 1999, advanced science and technology enriched people's lives, but the damage caused when they were misused for crimes or went out of control and went out of control was also great. The Special Rescue Police Winspector (abbreviated as WSP) was established to deal with such a situation. Their purpose is not only to investigate crimes and arrest suspects but also to save the lives of those involved in crimes and disasters.",2.6026,8,13,https://image.tmdb.org/t/p/w500/itQUGtMTczHI0zuSksGBEGVWPBk.jpg,https://image.tmdb.org/t/p/w780/m6PIE3VAXm45WO5dTXOEQpYHQon.jpg,Action & Adventure,L,"police, rescue, metal hero, henshin heroes, tokusatsu","Hisashi Ueda, Shohei Tojo, Ky?z? Utsunomiya, Nagafumi Hori"
18303,Ultraman: Towards the Future,9/25/1990,"Jack Shindo and Stanley Haggard are members of the first manned expedition to Mars, and on the red planet find a giant slug-like monster, Goudes/Gudis. Shindo is pinned by a rockslide and Haggard tries to escape in their ship but is blown up by Gudis. Suddenly a giant warrior, Ultraman Great, arrives and fights Goudes, but when Ultraman is on the verge of victory Goudes changes into a virus and travels to Earth where it mutates other creatures into monsters and awakens existing ones. Needing a human host to survive on Earth, Ultraman joins with Jack, allowing him to become the mighty alien when all seems lost. He joins UMA in order to help them battle the monsters.",0.934,8,5,https://image.tmdb.org/t/p/w500/kQ4Tn2ScxL9atf2yEOToBIYZX8i.jpg,https://image.tmdb.org/t/p/w780/1PXvJf3L0UK59xiW3OIa8QL7g5p.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"monster, hero, villain, superhero, giant monster, kaiju, supervillain, ultraman, henshin heroes, tokusatsu, australian","Terry Larsen, Andrew Prowse, Noboru Tsuburaya, Kiyoshi Suzuki, Sue Wild"
237401,Mysterious Nile Girl Thutmose,1/6/1991,The twelfth entry in the Toei Fushigi Comedy Series.,0.8601,6,1,https://image.tmdb.org/t/p/w500/yGrDOYh6WfYY0Og9lnbfiQ6Wd4K.jpg,,"Comedy, Sci-Fi & Fantasy",,"egyptian mythology, henshin heroes, magical girl, tokusatsu","Yoshio Urasawa, Shinji Murayama, Jun Hikasa, Masayuki Nishimura, Shigenori Takadera"
3704,Super Rescue Solbrain,1/20/1991,"After the Winspector police team leaves Japan to fight crime in France, Chief Shunsuke Masaki realizes he must create a new police team to defend Tokyo from crime. He creates Solbrain – a high-tech special rescue force, expert in missions requiring rescue and firepower. Its leader is Daiki Nishio, a rookie detective who can use the Plus Up command in his car to transform into SolBraver. Other members are Reiko Higuchi, also able to use the Plus Up command to transform into SolJeanne, SolBraver's female counterpart; and SolDozer, a yellow bulldozer robot.",2.4828,8.5,4,https://image.tmdb.org/t/p/w500/yjOR1YhVFLqPBjRhLECINppKNaE.jpg,https://image.tmdb.org/t/p/w780/i3whgy6V1Eo0BfSItrsm5TLszSU.jpg,Action & Adventure,,"police, superhero, rescue, kaiju, metal hero, henshin heroes, tokusatsu","Noboru Sugimura, Masao Minowa, Osamu Kaneda, Masaru Ogasawara, Michio Konishi, Ky?z? Utsunomiya, Nagafumi Hori"
237402,Sing! Great Dragon Palace,1/5/1992,The thirteenth entry in the Toei Fushigi Comedy Series.,0.8141,6,1,https://image.tmdb.org/t/p/w500/dSO3QoQhDsSMidv7uYLiQUlbFzJ.jpg,,"Comedy, Sci-Fi & Fantasy",,"magical girl, tokusatsu","Yoshio Urasawa, Taro Sakamoto, Yusuke Honma"
6605,Special Rescue Exceedraft,2/2/1992,"Special Rescue Exceedraft is the last part of the Rescue Heroes Trilogy in Toei Company's Metal Hero Series of superhero TV series. It was aired in Japan from February 2, 1992 to January 24, 1993. The series was initially conceived as taking place in a new continuity, leading to weaker ties to Solbrain and Winspector.",2.4723,8.8,5,https://image.tmdb.org/t/p/w500/7ASMflM9O3QZwAHr2ZdyeKWwjVf.jpg,https://image.tmdb.org/t/p/w780/cwT5CSV4d3ogSYyzLuwBvZ1xgUb.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"police, rescue, metal hero, henshin heroes, tokusatsu","Keisuke Fujikawa, Junichi Miyashita, Ky?ko Sagiyama, Takashi Yamada, Kaneharu Mitsumura, S?kichi Taniguchi, Michio Konishi, Masaru Ogasawara, Toshiaki Imai, Ky?z? Utsunomiya, Nagafumi Hori"
12114,Super Sentai Zyuranger,2/21/1992,"Five young warriors from the ancient civilization of Dinosaur-evolved Humans are awakened in the present day after 170 million years of suspended animation when their sworn enemy, Bandora the Witch, is inadvertently released from her magical container on Planet Nemesis by two astronauts.  The five warriors, the Zyurangers, must summon the power of mechanical-looking deities known as the Guardian Beasts, each modeled after a different prehistoric beast, in order to protect mankind from Bandora's evil forces.",3.5709,8,14,https://image.tmdb.org/t/p/w500/eipXPO8a6qxczRxrgjv7McVJ5Kq.jpg,https://image.tmdb.org/t/p/w780/6bQJ64IpmrXxBQJ5f7jJL0pHh0D.jpg,"Action & Adventure, Sci-Fi & Fantasy, Kids",TV-PG,"monster, tyrannosaurus rex, triceratops, mammoth, superhero, mecha, tribe, giant robot, giant monster, alien invasion, ancient culture, superhero team, saber-toothed tiger, kaiju, fratricide, evil witch, masked superhero, suspended animation, pteranodon, super sentai, robot dinosaur, henshin heroes, tokusatsu","Noboru Sugimura, Sh?hei T?j?, Takeyuki Suzuki, Ky?z? Utsunomiya"
237400,Keeping-Words Sisters Chouchoutrian,1/10/1993,The fourteenth entry in the Toei Fushigi Comedy Series.,1.0487,6,1,https://image.tmdb.org/t/p/w500/bGIzHeEU5T2grmmbu0TirPFZrYi.jpg,,"Action & Adventure, Comedy, Sci-Fi & Fantasy",,"magical girl, tokusatsu, three sisters","Yoshio Urasawa, Kiyohide Ohara, Junki Takegami, Taro Sakamoto"
1303,Special Investigation Robo Janperson,1/31/1993,"Special Investigation Robo Janperson was the 1993 installment in Toei Company’s Metal Hero Series. The series revolved around Janperson, a robotic detective who patrolled the streets of Tokyo and fought against three different underworld organizations who used super technology to subjugate the masses. Unlike most Metal Heroes, a monster-of-the-week was rarely shown and most of the villains are criminals akin to television police dramas. The name given to this series by Toei for international distribution is Jumperson.",2.0778,7.8,41,https://image.tmdb.org/t/p/w500/8SpoCyMwwtgn3vjAKpdX2YZNQ8v.jpg,https://image.tmdb.org/t/p/w780/jwI0S3ASw66c2aBIV5prD6Jqa8X.jpg,"Action & Adventure, Kids, Sci-Fi & Fantasy",,"android, superhero, metal hero, henshin heroes, tokusatsu","Sukehiro Tomita, Junki Takegami, Yoshio Urasawa, Michio Konishi, Toshiaki Kawamura, Takeo Sakai, Masaru Ogasawara, Nagafumi Hori"
19832,Gridman the Hyper Agent,4/3/1993,"Three computer-savvy kids, Naoto, Yuka and Ippei created their own videogame superhero, but then discover it possessed by an inter-dimensional police officer, Gridman. Pursuing an evil program called Kahn Digifer, he merges with Naoto and fights Kahn Digifer's digitized monsters in order to prevent the computerized demon from wreaking havoc on the Human World.",2.018,8,4,https://image.tmdb.org/t/p/w500/3gfTjRfyBagnQO6tvhiDiWapObq.jpg,https://image.tmdb.org/t/p/w780/xwZntMSiFFxgwISKTpE2huK4DjS.jpg,"Action & Adventure, Drama, Sci-Fi & Fantasy",14+,"monster, computer virus, computer program, computer, high school, superhero, giant monster, cyberspace, giant man, kaiju, power armor, futuristic vehicle, kyodai hero, henshin heroes, tokusatsu, gridman","Naoyuki Edo, Yasushi Hirano, Kimiyoshi Soga, Kazuo Tsuburaya, Nobuyuki Oyama, Hiroshi Inoue"
18305,Ultraman: The Ultimate Hero,12/16/1993,"The members of WINR (pronounced ""Winner"") respond when members of the alien Baltan race attack Earth, but the Baltans are only fended off when a gigantic alien, Ultraman Powered, joins with WINR member Kenichi Kai and gives him the power to metamorphose into Ultraman in times of danger. At the end of the first episode Ultraman declares that the Baltans were not completely defeated and that he will remain on Earth to continue the fight. WINR and Ultraman destroy numerous other monsters, but WINR learns that the Baltans were arranging all the battles to learn Ultraman's strengths and weaknesses",0.9518,8.2,4,https://image.tmdb.org/t/p/w500/hiF2akj9StGdI2wHyLJjm98haIz.jpg,https://image.tmdb.org/t/p/w780/qVFcJ0Ud1tTGWBpc8EuKYv9Vju.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"monster, hero, villain, superhero, giant monster, american, kaiju, ultraman, henshin heroes, tokusatsu","Shimamura Kei, Kiyoshi Suzuki, Shigeru Watanabe, King Wilder"
1394,Ninja Sentai Kakuranger,2/17/1994,"It's been a long time since the great war between the Three God Generals and the Youkais, an ancient race of monstrous spirits. Since then, imprisoned in a cave protected by the mystical Seal Door, their leader Daimaou and his Youkai army wait, planning for the day they can finally strike. That day has arrived and it is up to the Kakurangers, along with the Three God Generals, to defeat the Youkais, before Daimaou's villainy destroys Earth!",3.2653,8.3,9,https://image.tmdb.org/t/p/w500/zxInqzS33cyk9Af2m9ftfi6cMQS.jpg,https://image.tmdb.org/t/p/w780/m4nUjyQFiawhcViG2CkWNI7MdMl.jpg,"Action & Adventure, Comedy, Sci-Fi & Fantasy, Kids",TV-PG,"monster, van, superhero, mecha, ninja, giant robot, giant monster, demon, female ninja, super power, superhero team, cowboy, kaiju, youkai, food truck, super sentai, henshin heroes, tokusatsu","Noboru Sugimura, Yoshiaki Kobayashi, Atsushi Kaji, Takeyuki Suzuki, Shigenori Takadera, K?ichi Yada, Susumu Yoshikawa"
3228,Juukou B-Fighter,2/5/1995,"Juukou B-Fighter is a 1995 Japanese tokusatsu television series. B-Fighter is short for ""Beetle Fighter"". It was part of Toei's ongoing Metal Hero Series. It dealt with three members of the prestigious Earth Academia fighting against the evil forces of the otherworldly Jamahl Empire. The action footage and props were later used for Big Bad Beetleborgs.",2.757,9.7,6,https://image.tmdb.org/t/p/w500/oEqJT5NyPcaM06NkHbx1HOKwiXy.jpg,https://image.tmdb.org/t/p/w780/j5hx9WYbKHdcnA7xIk3D6ZIf2gi.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"superhero, superhero team, metal hero, power suit, henshin heroes, tokusatsu","Junichi Miyashita, Nobuwo Ohgizawa, Osamu Kaneda, Shinichiro Sawai, Hidenori Ishida, Katsuya Watanabe, Taro Sakamoto, Kaneharu Mitsumura"
5224,Chouriki Sentai Ohranger,3/3/1995,"It is the year 1999. The Machine Empire of Baranoia, led by Emperor Bacchus Wrath, has invaded Earth with the intention of wiping out all human life and bringing about machine rule. Chief Counselor Miura of the UAOH (United Airforce Overtech Hardware), in a desperate attempt to quell this invasion, has revived super energies born of the lost civilization of Pangaea. Enlisting an elite squad of the finest officers the UAOH has to offer, Miura has harnessed Tetrahedron Power, granting the team the power to transform into the Ohrangers… and save humanity from its darkest crisis yet!",3.2769,7.7,12,https://image.tmdb.org/t/p/w500/sENIuEmoVNDYIDkeQf4DS7q6YEr.jpg,https://image.tmdb.org/t/p/w780/1uI2P8Ubz3FCtZqos1ZlHnLO8IW.jpg,"Sci-Fi & Fantasy, Action & Adventure, Kids",TV-PG,"monster, superhero, mecha, giant robot, giant monster, alien invasion, superhero team, military, jet pilot, evil robot, super sentai, henshin heroes, tokusatsu","Noboru Sugimura, Sh?hei T?j?, Ryuta Tasaki, Osamu Kaneda, Susumu Yoshikawa, Takeyuki Suzuki, Shigenori Takadera, K?ichi Yada"
6342,B-Fighter Kabuto,3/3/1996,"B-Fighter Kabuto is a Japanese television series in the Metal Hero Series. It is the sequel to Juukou B-Fighter, taking place five years after the preceding B-Fighter series. Kabuto aired from 1996 to 1997. The action footage and props were used for the Beetleborgs Metallix series.",1.0614,9.7,6,https://image.tmdb.org/t/p/w500/tPMK9jbwMpupDcDgthncQ69fDej.jpg,https://image.tmdb.org/t/p/w780/symmVq81CHMwtOjpUnBwJf9mdCG.jpg,"Action & Adventure, Kids",,"sequel, beetle, metal hero, henshin heroes, tokusatsu","Junichi Miyashita, Nobuwo Ohgizawa, Shohei Tojo, Hidenori Ishida, Kaneharu Mitsumura, Osamu Kaneda, Yasuko Kobayashi, Ky?ko Sagiyama"
20060,Choukou Senshi Changerion,4/3/1996,"The DarkZide stealthily appeared on Earth from their dying world in Dark Dimension to acquire the Larmu, human life-energy, to continue their existence. To counter the threat, Takeshi Munakata of the Cabinet Secret Service established the group S.A.I.D.O.C to intercept the DarkZide. S.A.I.D.O.C developed the Crystal Power needed to completed the Changérion project. However, the power was accidentally transferred into the body of detective Akira Suzumura.",0.9779,10,2,https://image.tmdb.org/t/p/w500/blRKEvMJpHO7bkTUsl9Xqy0VnOC.jpg,https://image.tmdb.org/t/p/w780/tONQy1FLsXfp8QawdBQgv2DVxG.jpg,"Action & Adventure, Sci-Fi & Fantasy",,"henshin heroes, surreal humor, tokusatsu","Toshiki Inoue, Masaru ?no, Takai Nagaishi, Hajime Konaka, Masao Minowa, Satoshi Morota, Susumu Yoshikawa, Kyotaro Kimura, Keisuke Iwata, Shinichiro Shirakura"
2253,Ultraman Tiga,9/7/1996,A high-tech squadron protects Earth from evil monsters and aliens with the help of a giant super-being named Ultraman Tiga.,3.3001,8.1,110,https://image.tmdb.org/t/p/w500/lYvAiTqXFGuLqos0Wi7899scn6z.jpg,https://image.tmdb.org/t/p/w780/asqloozvbP3BUkDrvQbmaPyFaF0.jpg,"Sci-Fi & Fantasy, Action & Adventure, Drama",NR,"japan, monster, hero, villain, superhero, giant monster, kaiju, supervillain, kyodai hero, ultraman, 奥特曼, 超人, henshin heroes, tokusatsu, tiga","Masakazu Migita, Shingo Matsubara, Hirochika Muraishi, Ky?ta Kawasaki, Tsugumi Kitaura, Yasushi Okada, Teruyoshi Ishii, Masaki Harada, Akio Jiss?ji, Kazuho Mitsuta, Keiichi Hasegawa, Chiaki Konaka, Ai ?ta, Hidenori Miyazawa, Shozo Uehara, Junki Takegami"
3723,Denji Sentai Megaranger,2/14/1997,"When his video game prowess is discovered by the International Network of Excel-Science and Technology — or I.N.E.T. — high school student Kenta Date is brought in to lend his expertise to their mysterious research. Meanwhile, four classmates show up, wanting to know more about the I.N.E.T. facility. Their experience will change their lives forever, as I.N.E.T. survives an attack by the nefarious Dr. Hinelar and an army from another dimension determined to conquer our reality! Now, it's up to Kenta and his four classmates to ""install Megaranger"" and become the team of heroes their video games prepared them to be!",3.4522,8.5,10,https://image.tmdb.org/t/p/w500/gKtYenCKKsf69xDPXDIpdpt9iT2.jpg,https://image.tmdb.org/t/p/w780/HfUx5Fb3tlC8z30R15jZ9MMrof.jpg,"Sci-Fi & Fantasy, Action & Adventure, Kids",TV-PG,"monster, high school, superhero, alternate dimension, space, mecha, giant robot, giant monster, superhero team, space shuttle, kaiju, arcade game, sentai, super sentai, henshin heroes, tokusatsu","Junki Takegami, Takao Nagaishi, Masato Tsujino, Ryuta Tasaki, Tar? Sakamoto, Shigenori Takatera, Naomi Takebe, K?ichi Yada"
85995,B-Robo Kabutack,2/23/1997,"B-Robo Kabutack is a Japanese television series and is the sixteenth series as part of Toei Company's Metal Hero Series of tokusatsu programs. It aired from February 23, 1997 to March 1, 1998. It is the first of the kiddie shows made by Toei in the Metal Hero Series line.",2.8475,7.3,15,https://image.tmdb.org/t/p/w500/g4yxg6okcVjaPb9p3F9sUO0gF6v.jpg,https://image.tmdb.org/t/p/w780/aBlr2s6ZdHIzWprKPQv5OuBsbUP.jpg,"Animation, Kids",,"kabutack, 铁甲小宝, metal hero, henshin heroes, tokusatsu","Takashi Yamada, Tar? Sakamoto, Jun Hikasa, Shinya Maruyama, Megumi Ueda"
3459,Ultraman Dyna,9/6/1997,"As humanity begins migrating beyond Earth, a new Ultraman named Dyna arrives and bonds with defense organization GUTS' newest recruit, Shin Asuka, to protect a colony on Mars.",2.1178,9,14,https://image.tmdb.org/t/p/w500/gUoe3ZGS2am6obGeKltUkwF7UO.jpg,https://image.tmdb.org/t/p/w780/wqwMOxuVB8Qaz7VfMnoSYQrnFfE.jpg,"Sci-Fi & Fantasy, Action & Adventure, Drama",TV-G,"japan, monster, hero, villain, superhero, extraterrestrial, giant monster, kaiju, giant, supervillain, kyodai hero, ultraman, henshin heroes, ultraman dyna, tokusatsu","Naoyuki Edo, Kazuya Konaka, Keiichi Hasegawa, Hirochika Muraishi, Shingo Matsubara, Ky?ta Kawasaki, Tsugumi Kitaura, Yasushi Okada, Teruyoshi Ishii, Masaki Harada, Akio Jiss?ji"
410,Seijuu Sentai Gingaman,2/22/1998,"Three millennia after the first invasion of the Space Pirates Barban, a new set of Gingamen — Hyuuga, Gouki, Hayate, Hikaru, Saya — have been selected to protect the Earth. That is, unless the Barban are able to disrupt the ceremony!",3.2074,6.7,6,https://image.tmdb.org/t/p/w500/k4akv3Eu90mR0E0WP6TlAzQBPym.jpg,https://image.tmdb.org/t/p/w780/2dUiV8MqQesrLhb8FALnaqHwjub.jpg,"Sci-Fi & Fantasy, Action & Adventure, Kids",PG,"monster, pirate gang, superhero, mecha, giant robot, giant monster, pirate, nature, superhero team, kaiju, space pirate, forest spirit, sentai, super sentai, henshin heroes, tokusatsu","Yasuko Kobayashi, Ryuta Tasaki, Sh?hei T?j?, Masao Minowa, Shigenori Takatera, Kenji ?ta, K?ichi Yada"
